"","word1","word2","rating","sim","cossim","glove300","glove50","pdc"
"1226","swim","meet",0.05,0.126227652241896,0.753563384781588,0.22027826,0.30327925,0.26616797
"1227","change","turn",0.415,0.764709214706024,0.922447076700285,0.5616488,0.8161068,0.30112827
"1232","hit","attack",0.681,0.626414221273661,0.916381296400689,0.37352523,0.5804074,0.32626864
"1234","lick","taste",0.498,0.148133268853702,0.662192936952202,0.26013246,0.33197942,0.30612767
"1247","sniff","scratch",0.05,0.015554473478668,0.66772239580444,0.4077646,0.5151305,0.4501553
"1258","destroy","make",0.226,0.337787521028509,0.841754809702515,0.35149443,0.5702836,0.36785325
"1259","divide","separate",0.797,0.85167016563372,0.984170877506122,0.33790994,0.53281426,0.3369677
"1261","appear","show",0.498,0.64128527700404,0.86494273458765,0.5005168,0.7157457,0.3613925
"1268","divide","split",0.93,0.720116811707041,0.923791709379631,0.54972494,0.6657782,0.5200859
"1274","throw","kick",0.166,0.490261391854102,0.864918216880132,0.4478077,0.7099496,0.4615929
"1277","pull","press",0.249,0.526723000519811,0.862324021673317,0.1320009,0.36961,0.22408928
"1282","hold","seize",0.481,0.788976139065281,0.977084692336131,0.38527557,0.5717377,0.40418962
"1283","get","give",0.149,0.494590514703992,0.919625632038964,0.72859764,0.8797447,0.52739704
"1288","move","walk",0.681,0.437655458843496,0.931923386207756,0.3436569,0.5919973,0.2923656
"1297","die","condemn",0.133,0.0819412615826959,0.648794704613717,0.14019011,0.37505752,0.22828345
"1303","send","return",0.199,0.365108178573901,0.867517418527704,0.43649468,0.71401024,0.40633464
"1315","forbid","allow",0.017,0.176084015889291,0.727537824834676,0.3785372,0.5437442,0.49719143
"1328","slip","cover",0.216,0.607984917301375,0.761857319301515,0.25728628,0.4766479,0.21705592
"1330","fall","stand",0.083,0.335397929065754,0.854348713477007,0.28821456,0.550024,0.14178881
"1348","have","give",0.149,0.31892157565286,0.833967348915327,0.52835083,0.7660139,0.40236047
"1351","suspect","think",0.664,0.592649523974972,0.934681733720712,0.27240288,0.43564016,0.2952907
"1364","ask","try",0.133,0.458706381844161,0.851758182646334,0.5254395,0.7503781,0.39551836
"1365","make","prepare",0.73,0.635627051399375,0.871061701632232,0.50998324,0.74197084,0.41255903
"1367","show","hide",0.216,0.163900939081863,0.711717520988865,0.19887893,0.4068409,0.24041367
"1371","hit","knock",0.598,0.722966008960411,0.938204864611735,0.4233377,0.64654344,0.2928156
"1378","try","succeed",0.398,0.230851185207705,0.728982052956006,0.34803334,0.58259976,0.37150383
"1380","grow","raise",0.714,0.664559900153457,0.882644083192695,0.43050674,0.6701081,0.30767432
"1381","steal","lie",0.266,0.195689653790958,0.784139589842044,0.20718105,0.42889085,0.17181064
"1384","descend","fall",0.83,0.691136705942621,0.921116595757823,0.19866675,0.342067,0.2685093
"1387","fight","hit",0.631,0.679419959035287,0.913028721318887,0.22056307,0.45650205,0.20536257
"1388","shake","bake",0.017,0.276509312344362,0.627799532263113,0.2712589,0.33442366,0.3601371
"1392","think","guess",0.299,0.657808286670315,0.923453362162949,0.7178101,0.8971158,0.4627121
"1394","speak","talk",0.93,0.813110129777531,0.945324763475901,0.5596934,0.7592041,0.51677793
"1395","separate","split",0.913,0.693956103484732,0.933709940233378,0.5058714,0.7501906,0.51234066
"1396","cast","play",0.448,0.0750471993471973,0.717829504333114,0.3039231,0.55004895,0.18111546
"1405","burn","fry",0.581,0.641991205093769,0.849835108270737,0.14415285,0.34628317,0.05942566
"1410","say","tell",0.747,0.793065823553531,0.957636769283217,0.6573239,0.8408313,0.5226246
"1412","lie","believe",0.017,0.218199831686576,0.75278703208931,0.27793685,0.6190166,0.25664034
"1417","walk","ride",0.1,0.415583538367325,0.89832280237751,0.50034344,0.7764881,0.415258
"1418","urge","want",0.332,0.58719725977208,0.7596825962894,0.5095845,0.72289294,0.45393082
"1422","leave","arrive",0.017,0.455578440791011,0.90100674291344,0.56612635,0.79646194,0.5074725
"1426","steal","borrow",0.249,0.127391152370599,0.73414326114361,0.33785558,0.48861492,0.46739906
"1427","learn","think",0.564,0.379842098809001,0.879643828431249,0.5102343,0.78003997,0.43457344
"1432","destroy","condemn",0.116,0.044158155802211,0.692180624645178,0.26626712,0.49040684,0.4578887
"1450","bother","disturb",0.813,0.885567485203067,0.979470098474323,0.3575811,0.5237803,0.44043097
"1456","connect","join",0.863,0.792776716970958,0.954220776533868,0.22972968,0.43716532,0.2830132
"1459","hold","squeeze",0.315,0.53861673461483,0.826452592340265,0.23087789,0.45416102,0.29341146
"1466","put","lay",0.498,0.321444056388728,0.8737103096354,0.3168437,0.6556807,0.24651618
"1470","hate","kill",0.133,0.300205785618327,0.772212576257473,0.32514197,0.5647396,0.39150804
"1473","deny","accuse",0.166,0.417797327712804,0.642076648899155,0.49369353,0.68561304,0.54376304
"1479","climb","ascend",0.83,0.777367985309333,0.987052758117689,0.44466466,0.58304274,0.6151482
"1480","seem","look",0.398,0.659275737943134,0.891404701267965,0.65387386,0.87343603,0.4138686
"1483","go","wait",0.03,0.265270257856176,0.822699524660597,0.6221993,0.89395016,0.38161287
"1484","fold","bend",0.813,0.777922941064159,0.917448804681241,0.22144857,0.3719524,0.22157755
"1485","let","give",0.481,0.637294810497935,0.920254549491787,0.6767526,0.85057116,0.39736885
"1488","look","perceive",0.498,0.432294952536734,0.843089724052303,0.30256,0.4880213,0.3329111
"1492","request","ask",0.83,0.843034446369623,0.994045700474912,0.63418657,0.7481109,0.48325542
"1503","forgive","forget",0.1,0.808436627817418,0.902659343948364,0.5505347,0.67325544,0.6287549
"1504","obey","listen",0.581,0.801744745242853,0.973562863999771,0.29159757,0.48997182,0.39282387
"1513","stop","move",0,0.443547981749044,0.880443479571209,0.4598904,0.8063489,0.27486378
"1515","break","split",0.747,0.746085175919138,0.964453414343961,0.3646482,0.6429556,0.40633085
"1521","move","flow",0.664,0.380487184672618,0.900409020854076,0.25735083,0.58048385,0.23678282
"1522","jump","run",0.083,0.713290212824743,0.910913230538102,0.31132597,0.5684838,0.27370617
"1524","wait","hold",0.515,0.371315217696027,0.866494541269706,0.40670997,0.7337099,0.32219008
"1525","lower","lift",0.149,0.376818695257984,0.833714455980541,0.337901,0.64519554,0.19460435
"1526","breathe","live",0.216,0.459259361863374,0.814767315090972,0.28446662,0.49394014,0.3413199
"1529","steal","buy",0.116,0.171201825756652,0.772456678146848,0.39944565,0.55024576,0.48007593
"1532","hit","run",0.017,0.655102353776366,0.877302202462529,0.455668,0.76946396,0.3344512
"1533","talk","whisper",0.531,0.428052513111483,0.821802403296072,0.23476155,0.4664049,0.33617616
"1535","lay","stand",0.066,0.440738200145264,0.871251497502808,0.33311254,0.62570256,0.2267059
"1539","look","find",0.498,0.752934495902476,0.945611812239093,0.62672377,0.8708244,0.3936534
"1540","return","go",0.249,0.563678695772732,0.899168703214664,0.5328612,0.8172281,0.30976892
"1543","listen","understand",0.515,0.774214899602391,0.952271669453338,0.55109334,0.75301856,0.46860185
"1549","announce","speak",0.664,0.722941323685673,0.952746750551223,0.3076273,0.4357544,0.33252645
"1553","push","press",0.647,0.736774492311838,0.922721861365859,0.26104966,0.45203933,0.29383644
"1566","live","die",0.05,0.333247586724881,0.856582534371747,0.38315734,0.5404793,0.31102982
"1567","disappear","appear",0.083,0.0752958717020026,0.666781112352765,0.46463963,0.6134839,0.54826653
"1568","mix","drink",0.083,0.114624291397045,0.744192981699266,0.34172913,0.63854736,0.2592165
"1569","cry","tear",0.332,0.640282348783349,0.830361990568218,0.1899941,0.4511748,0.33690712
"1576","promise","keep",0.349,0.103262754101294,0.768451436696722,0.46322098,0.74430835,0.29485583
"1577","borrow","return",0.05,0.317701919021892,0.827998736647295,0.16320431,0.46257415,0.2946504
"1578","take","steal",0.631,0.293811751335877,0.815893375276889,0.3151056,0.5200276,0.3745991
"1580","seem","be",0.481,0.358380369208144,0.781514278313748,0.46263683,0.78707385,0.38645875
"1583","sink","swim",0.1,0.277004711339685,0.793614512785544,0.2836227,0.3811502,0.3986282
"1593","learn","understand",0.631,0.672994384148879,0.930034012830587,0.74215215,0.90393287,0.6273228
"1603","hang","kill",0.432,0.334104140696382,0.854623190615167,0.15323675,0.27306187,0.309273
"1610","perceive","deceive",0.017,0.0150959132143076,0.759859572028727,0.3421333,0.58525085,0.44381392
"1617","chew","swallow",0.299,0.497547168578569,0.9311713240169,0.44164202,0.5781149,0.4577243
"1622","hold","embrace",0.83,0.749153558568135,0.931296984915462,0.21452047,0.58344054,0.27440238
"1623","grind","dance",0.481,0.0617997379068435,0.704395593381346,0.1923518,0.35048664,0.2976192
"1628","play","show",0.232,0.680684848380316,0.834031022561168,0.3612618,0.65245163,0.21554197
"1630","hate","regret",0.1,0.17679874337016,0.69475866846657,0.24519639,0.5027539,0.41390145
"1637","dig","bury",0.382,0.393648342402009,0.886125863872707,0.4092625,0.546785,0.44675693
"1643","get","bring",0.362,0.621110880884794,0.936094999221708,0.5865028,0.82146686,0.5530752
"1647","beat","fight",0.581,0.713073746655718,0.92797685832391,0.3014193,0.5206575,0.3235093
"1652","sink","fall",0.448,0.680088804309747,0.904071281696751,0.2662831,0.48743394,0.24534579
"1657","spread","gather",0.066,0.369210387618001,0.864743026388638,0.23780055,0.46982187,0.24991748
"1663","return","come",0.302,0.734166777308969,0.946393497543441,0.5442697,0.8211911,0.2846726
"1664","lift","push",0.199,0.272978944972549,0.822469702435353,0.49076563,0.7780666,0.3464745
"1665","squeeze","play",0.066,0.0737671601943271,0.693183946472385,0.1673868,0.40877247,0.23175143
"1667","betray","deceive",0.73,0.723501531467235,0.851991015289471,0.39422014,0.5909621,0.5262426
"1675","return","retreat",0.631,0.431875767900585,0.885877032551475,0.26369596,0.58085424,0.27370363
"1678","fall","catch",0.1,0.360957070034545,0.843933286233275,0.36480454,0.47194785,0.23941804
"1682","deny","object",0.724,0.219107145630668,0.685596440886852,0.17579629,0.40494138,0.21411037
"1683","freeze","thaw",0,0.455035670404071,0.823449113032597,0.43218818,0.5458468,0.60903794
"1688","believe","doubt",0.1,0.642037049000542,0.913482244637373,0.64139336,0.85797846,0.39605507
"1689","walk","stand",0.315,0.388951219592551,0.898985421027848,0.4114573,0.6527179,0.30267632
"1691","draw","write",0.498,0.257839852803808,0.796601881368442,0.21624865,0.4126849,0.2442633
"1694","refuse","deny",0.78,0.910406456841686,0.946447993315874,0.50202906,0.77322936,0.48322883
"1697","wait","call",0.066,0.250767701246995,0.796873717126157,0.45181322,0.7524552,0.35166433
"1699","ascend","rise",0.896,0.776695878870455,0.985545713865217,0.22348788,0.28966257,0.35789016
"1702","perceive","hear",0.415,0.753403584555419,0.927868152667218,0.23913763,0.47456238,0.47787383
"1711","give","pay",0.481,0.747732431338549,0.937091928413555,0.5292127,0.75579816,0.28991523
"1725","go","run",0.282,0.5642987864842,0.929707180503577,0.558336,0.7588058,0.30629835
"1726","walk","run",0.299,0.411005357779915,0.900952626015007,0.47495535,0.68314976,0.33838972
"1728","wait","stand",0.282,0.336182406559899,0.830671783726831,0.46525416,0.67253137,0.34695172
"1730","judge","accuse",0.432,0.580081574606778,0.786326725139124,0.12682855,0.26684642,0.2346752
"1732","leave","wait",0.066,0.190010223049927,0.792464881828951,0.6053882,0.86923546,0.49395925
"1736","run","move",0.631,0.593303783692668,0.935204340299285,0.3466537,0.7342417,0.20891124
"1740","accuse","lie",0.066,0.187231071448866,0.662033737512666,0.124344066,0.2905088,0.3181711
"1750","pay","raise",0.166,0.264246401038282,0.778561793318739,0.5765298,0.8708958,0.39705926
"1751","deny","stop",0.382,0.156133583910833,0.72097694895433,0.38137847,0.65107,0.3376091
"1752","stand","sit",0.133,0.607423947586595,0.906789433857887,0.57809126,0.7640636,0.4549426
"1757","lay","sit",0.299,0.585351434013617,0.893007689442566,0.39252794,0.6591179,0.38692403
"1767","lift","raise",0.913,0.690289020370528,0.914288598670006,0.40696767,0.6735831,0.32948443
"1770","climb","descend",0.033,0.47178614391946,0.907186454045379,0.46484154,0.61781865,0.5538718
"1782","ascend","fall",0.066,0.438520971759863,0.880204554342474,0.15788086,0.27383775,0.21657726
"1783","defend","attack",0.1,0.160726082886349,0.739863862557251,0.4183633,0.5196404,0.48109075
"1796","cast","throw",0.498,0.709294354597677,0.902043335527264,0.22232614,0.4332562,0.26765794
"1804","lick","bite",0.199,0.363941916785636,0.863582852211329,0.37428516,0.47820598,0.31169596
"1807","bring","forget",0.066,0.160643133693059,0.796385329470054,0.43559268,0.71952623,0.3530396
"1808","drink","pour",0.232,0.305292288179753,0.804248767716351,0.3264009,0.50800204,0.3802247
"1815","stink","smell",0.863,0.81983681343397,0.959778567617918,0.4490386,0.60342085,0.5295406
"1823","limp","walk",0.382,0.0674593463280599,0.671202862127648,0.31628498,0.41051024,0.4305807
"1826","break","escape",0.282,0.366526964526785,0.809648422628652,0.3807065,0.67133385,0.385388
"1828","keep","take",0.266,0.570172881136221,0.911442017348586,0.5556772,0.8937168,0.35869247
"1830","slip","fall",0.694,0.674782778109089,0.837220783578547,0.4209269,0.565431,0.23796143
"1833","know","perceive",0.498,0.587921558188861,0.88458807656812,0.34438825,0.558823,0.45250282
"1838","spring","fall",0.1,0.276451967856933,0.752211988904857,0.5864909,0.7694572,0.5709201
"1843","produce","make",0.89,0.751302566172709,0.945890591043195,0.5551342,0.7523338,0.410511
"1847","give","take",0.149,0.654273865624254,0.937411435077769,0.769083,0.9358522,0.55371445
"1848","deny","regret",0.1,0.0333621768070256,0.596970454795137,0.31187692,0.53373504,0.34371394
"1853","perceive","see",0.797,0.279043081452272,0.85610302683086,0.31744522,0.51486146,0.36417514
"1864","start","stop",0.033,0.198372111583647,0.838395079347398,0.54608995,0.7560718,0.38520908
"1872","hunt","find",0.697,0.514846091709377,0.923789997593519,0.36180627,0.5424995,0.23944694
"1877","talk","sing",0.299,0.483861130050644,0.84732717216173,0.26758993,0.5532672,0.28587624
"1879","say","do",0.133,0.678648095583024,0.915237317310126,0.71397334,0.8646739,0.4310426
"1880","forbid","permit",0.066,0.177361332415522,0.732280560018404,0.4333841,0.6875474,0.52926314
"1881","stab","kill",0.481,0.687388195188544,0.92876135781018,0.30449286,0.43257928,0.5083371
"1886","sing","dance",0.199,0.798160664467762,0.90355633806936,0.4667305,0.6976439,0.37752858
"1887","fight","defend",0.647,0.264280177520863,0.736755166818497,0.5543446,0.75607604,0.4955069
"1892","give","deny",0.133,0.151850478633339,0.713770514352833,0.42588606,0.7061256,0.39854118
"1903","allow","admit",0.764,0.705298469114895,0.893548020567489,0.33983895,0.56899834,0.40051043
"1908","take","get",0.481,0.723596126087795,0.959581668686335,0.69610703,0.8925766,0.48936674
"1909","earn","make",0.598,0.525474033235992,0.837951175920716,0.42348388,0.62997407,0.35594657
"1910","bring","take",0.211,0.67905264601587,0.95264717390726,0.64862144,0.90925217,0.4290876
"1913","fill","pour",0.614,0.75020263094107,0.855267665932787,0.3260333,0.3758962,0.25428554
"1916","hunt","shoot",0.714,0.700751853332672,0.89380591870575,0.28444326,0.6046433,0.31176963
"1918","stand","kneel",0.066,0.0332641687499607,0.776871807252794,0.29537272,0.41173506,0.35856274
"1921","kiss","embrace",0.631,0.73366980425489,0.81625610146846,0.34402156,0.40423343,0.4493908
"1923","bury","die",0.332,0.304514613185986,0.798068793016522,0.24932872,0.4441489,0.23335284
"1926","forget","know",0.116,0.21905579086726,0.779009599760262,0.6331644,0.8391874,0.5499877
"1927","pinch","bite",0.249,0.634909250543846,0.852529656147801,0.21845172,0.33781308,0.29641002
"1930","hear","listen",0.664,0.832656985362217,0.977602927816489,0.7479685,0.88313055,0.7450852
"1936","need","want",0.199,0.776845905925746,0.925634804598336,0.75414115,0.89118975,0.57367414
"1937","give","keep",0.083,0.386621349168818,0.881121816365129,0.5688111,0.85923445,0.42016435
"1941","carry","lift",0.73,0.681447480834667,0.941535981014631,0.3199114,0.65260285,0.27417296
"1944","show","see",0.515,0.31795001547735,0.859334545005337,0.4430245,0.686021,0.12608379
"1955","gather","meet",0.747,0.452151195285253,0.860273896253358,0.39004177,0.5885131,0.3770952
"1964","sit","jump",0.133,0.184174335844552,0.768322906857071,0.18320006,0.37400305,0.21640207
"1966","move","crawl",0.365,0.557828193358041,0.911675619874767,0.1688683,0.3424167,0.28243467
"1970","speak","whisper",0.515,0.61338462861605,0.838806618665712,0.3698573,0.4911129,0.39855075
"1974","say","ask",0.415,0.538156663382499,0.868996786548705,0.59455293,0.80106467,0.44263667
"1975","ask","want",0.315,0.751717486465809,0.942491531512936,0.72251827,0.89062834,0.5081114
"1976","touch","rub",0.564,0.265769190130202,0.750268144897446,0.28102273,0.51046675,0.30504042
"1982","look","listen",0.116,0.552714019593994,0.888775823331104,0.42879355,0.6479335,0.3436057
"1985","hang","hold",0.382,0.642667448152652,0.899950588819781,0.28322312,0.49518013,0.35744783
"1986","inquire","ask",0.847,0.841434810420947,0.980621712305356,0.36295107,0.54397213,0.47286868
"1993","take","borrow",0.581,0.670660385000206,0.908656016048636,0.28092787,0.4877067,0.2747083
"1995","hear","speak",0.1,0.423512497999182,0.854322968397975,0.59125835,0.7970216,0.53381467
"2009","hit","kick",0.465,0.643548518803964,0.924915654946753,0.34347418,0.5681873,0.27801472
"2013","burn","cook",0.266,0.583455793582759,0.864486686219973,0.18575993,0.36202443,0.2006787
"2016","remain","leave",0.05,0.232233739310185,0.877978434467146,0.5205913,0.7475849,0.46467268
"2017","tear","sew",0.05,0.164439147790271,0.753297695157623,0.0914994,0.2937119,0.27077404
"2019","descend","come",0.282,0.599848208704727,0.901714513380923,0.23270306,0.42630962,0.35468218
"2021","believe","understand",0.398,0.639801820334678,0.913524784783633,0.6579081,0.8538834,0.48705837
"2023","become","succeed",0.398,0.75971748096189,0.950487799850282,0.35722804,0.61843455,0.32569504
"2025","make","build",0.93,0.784120077590271,0.949594533131967,0.54470325,0.7412723,0.4859432
"2030","look","watch",0.83,0.80890733339477,0.963799920951716,0.512115,0.7798762,0.29208153
"2033","take","refuse",0.166,0.231382014001535,0.773132364816176,0.41552675,0.6790774,0.3463536
"2034","tell","explain",0.664,0.73524468069174,0.952470359949147,0.61051047,0.8186522,0.511118
"2038","allow","permit",0.963,0.711999900066742,0.995918633560035,0.7344837,0.85630584,0.6226645
"2043","arrive","come",0.714,0.807020959370579,0.959432003704124,0.52294314,0.6636813,0.39619225
"2045","seize","stop",0.581,0.392868717860746,0.851610075046577,0.2611632,0.5647186,0.32119107
"2046","request","want",0.647,0.751435014946534,0.945390547405646,0.35451677,0.55248076,0.3166224
"2049","rescue","help",0.647,0.868659752859313,0.962093902473334,0.46808153,0.679319,0.3591013
"2054","try","do",0.432,0.227582885785296,0.789161194526319,0.59220064,0.8047262,0.3221781
"2072","show","tell",0.282,0.553054093456324,0.874957037773348,0.39791068,0.63390964,0.2932899
"2073","understand","know",0.634,0.808989234343057,0.974039802401877,0.79633117,0.89450645,0.68037903
"2079","fall","jump",0.149,0.233390172557728,0.781802428365331,0.44226214,0.6654398,0.2520342
"2085","flee","run",0.83,0.854626110673724,0.971932741485151,0.16557695,0.27485782,0.17616196
"2086","lend","borrow",0.349,0.878021467617211,0.970968715798097,0.6236517,0.79959774,0.5008956
"2093","talk","explain",0.598,0.571970863555548,0.898955894202334,0.43679324,0.7213856,0.3501369
"2094","perceive","get",0.398,0.337893893710587,0.821173369017427,0.18279517,0.40140378,0.27925798
"2095","leave","walk",0.183,0.539774157900456,0.932352874255927,0.38072696,0.64115036,0.30715954
"2100","promise","swear",0.83,0.878407622181649,0.970088986420629,0.3545863,0.48177055,0.46550098
"2102","drink","swallow",0.498,0.748202216292843,0.958073507182315,0.3043441,0.52640635,0.3578203
"2106","catch","hold",0.432,0.796531629439152,0.966720909869393,0.2978327,0.50101095,0.31263277
"2108","dash","run",0.83,0.584320131421395,0.866538964798528,0.18818529,0.34109637,0.24042766
"2116","pray","ask",0.382,0.763408089717955,0.903002264182076,0.441516,0.58733565,0.46323118
"2120","drown","sink",0.299,0.804162436407638,0.964964993127149,0.38071686,0.5236129,0.4797769
"2124","remember","think",0.349,0.663904605417508,0.931298919398457,0.61300635,0.81549793,0.49176913
"2125","grow","learn",0.598,0.231150331693868,0.730862661839038,0.3549583,0.5279848,0.32657212
"2128","think","calculate",0.664,0.47396709108233,0.869226699814525,0.17725344,0.382316,0.27119502
"2131","catch","throw",0.199,0.335935307356347,0.85730671196209,0.5043532,0.77187717,0.43564337
"2136","dance","swing",0.415,0.16746064707878,0.702217582242022,0.33045557,0.60045284,0.34561676
"2138","swing","hang",0.382,0.0637203563531757,0.695560819677369,0.15032068,0.39642242,0.30667067
"2140","hide","appear",0.05,0.224006936873106,0.687126053888957,0.26108572,0.5999176,0.28884068
"2142","walk","follow",0.282,0.381832405800088,0.869399177954187,0.35430133,0.5746005,0.28830522
"2143","change","remain",0.05,0.291044921485219,0.85006935117849,0.28209314,0.68305504,0.22310945
"2147","weave","spin",0.432,0.780745032633621,0.940190001885097,0.33551303,0.40732303,0.31745943
"2155","set","prepare",0.498,0.230547799994898,0.797928969270997,0.38450965,0.6399588,0.2247335
"2162","find","disappear",0.05,0.249741901933055,0.814468329382788,0.32124963,0.63088185,0.31671917
"2170","pinch","dash",0.166,0.350602673875285,0.712931642784186,0.22559357,0.201138,0.258619
"2177","lower","kneel",0.299,0.226772086651005,0.844027329811321,-0.04469799,0.047729574,0.15994976
"2179","give","borrow",0.266,0.636315471067164,0.888328880328105,0.292156,0.5479877,0.25910506
"2181","happen","appear",0.183,0.220603748336073,0.730933900377129,0.42733988,0.6446703,0.43385816
"2205","look","inquire",0.513,0.621400704158093,0.884257099321323,0.12990353,0.13407901,0.2568639
"2206","blame","forgive",0.1,0.0590881416784144,0.631247103744015,0.30906954,0.5313292,0.52767265
"2210","defend","kill",0.249,0.233292589649779,0.777664146787601,0.32141152,0.5173169,0.36460653
"2212","let","forbid",0.05,0.304776214114652,0.766356815275225,0.2792937,0.4570893,0.37478533
"2213","breathe","sneeze",0.232,0.153161246365761,0.701000615572745,0.24785453,0.45662352,0.38727584
"2221","hope","need",0.199,0.552860352272383,0.879461602073043,0.58295745,0.8288046,0.2862028
"2222","boil","freeze",0,0.00770294229650418,0.737438101947525,0.22711734,0.46145853,0.37951165
"2228","teach","know",0.382,0.681769660045054,0.896542761964413,0.44239557,0.62914246,0.36811963
"2230","smell","spoil",0.05,0.293082525480705,0.754549453608254,0.21421719,0.3988942,0.3135218
"2233","choose","want",0.299,0.2236242159993,0.735346289614443,0.6097551,0.80342567,0.49483234
"2239","deny","request",0.033,0.0612076778601044,0.601674966852143,0.3792914,0.6845979,0.31794876
"2243","fold","wrap",0.468,0.793389437364513,0.953979289420435,0.34979182,0.7066867,0.31187955
"2260","leave","join",0.017,0.371633818802954,0.885978049977181,0.5196885,0.75350165,0.6036158
"2262","blame","push",0.1,0.22133549677691,0.636645780555509,0.2818423,0.59705764,0.29730013
"2263","hang","fall",0.05,0.536065732183102,0.846880728643457,0.2917601,0.554767,0.2663261
"2267","go","command",0.066,0.546225005146972,0.871037627460536,0.19550422,0.347954,0.092231564
"2278","touch","push",0.415,0.170293729434615,0.736941709372203,0.31365857,0.5818262,0.29793662
"2279","stop","freeze",0.631,0.12003220959641,0.712419136582652,0.32063457,0.5534372,0.28670377
"2281","lead","ask",0.116,0.234123047650569,0.77088238743849,0.18389046,0.37486672,0.18658085
"2282","taste","swallow",0.448,0.0473667877644516,0.667586521170896,0.14922616,0.48132244,0.20855178
"2288","live","move",0.066,0.286636989574114,0.840393540962663,0.34011108,0.5596659,0.2584396
"2294","refuse","give",0.05,0.192037244138034,0.73751410970544,0.46863607,0.7035497,0.34941745
"2295","hang","condemn",0.415,0.0301567927329522,0.645381127508859,0.049111094,0.10911086,0.19777298
"2296","throw","move",0.315,0.397023466686841,0.859935510220755,0.3082515,0.57856995,0.33590087
"2297","guess","choose",0.349,0.078829677623085,0.635541460953501,0.3856888,0.5706461,0.34138742
"2301","strike","miss",0.183,0.129169701284572,0.676841281628752,0.16413672,0.19878913,0.1704117
"2303","fly","swim",0.033,0.322993752573717,0.831713175771829,0.30198973,0.5671826,0.32586604
"2307","ride","run",0.415,0.609425914849434,0.905603955478266,0.3397824,0.5742376,0.23197445
"2316","grow","increase",0.863,0.760346435044908,0.937993971400712,0.4880489,0.6600118,0.41709504
"2317","become","seem",0.183,0.171811584661241,0.701124310230026,0.46082217,0.7570503,0.30693555
"2319","go","drive",0.531,0.683977647762293,0.933399321473433,0.43322098,0.661268,0.2112522
"2324","weave","move",0.315,0.255150051607324,0.822637971589146,0.038615648,0.1173455,0.2573247
"2329","try","think",0.349,0.375766236003686,0.881954875408445,0.51490504,0.71759534,0.35828972
"2340","connect","touch",0.598,0.439321055842361,0.813956542930756,0.35402116,0.5174277,0.31318712
"2345","drip","fall",0.166,0.711938600263263,0.902023796907151,0.04542952,0.07355424,0.25485379
"2354","result","happen",0.543,0.768767698198715,0.93885419353258,0.46274906,0.65475875,0.3110813
"2358","protect","keep",0.398,0.759713372022825,0.931799906114937,0.55040205,0.74427676,0.5349839
"2365","lift","hold",0.382,0.519268243150218,0.925068286288315,0.35335743,0.69237393,0.2642597
"2366","set","lay",0.614,0.388119728193199,0.870669877171003,0.21030079,0.5049622,0.17315736
"2369","raise","rise",0.73,0.581282610350605,0.888725638445627,0.47400078,0.7123363,0.29591316
"2371","beat","mix",0.564,0.269304865116961,0.815948675806172,0.22582561,0.35210285,0.27608475
"2376","surprise","guess",0.149,0.110917263166726,0.615958698093551,0.3138492,0.56341034,0.33622974
"2378","look","read",0.448,0.615462112444461,0.876960145263283,0.36806664,0.65784854,0.18115364
"2381","drip","melt",0.498,0.116671643370804,0.696114730757143,0.23991561,0.42744625,0.29288405
"2382","leave","appear",0.066,0.257412658165512,0.749845885849444,0.40374345,0.65831345,0.29380965
"2384","enter","escape",0.116,0.24942058178583,0.834165422344548,0.3441372,0.6770913,0.37359786
"2392","swim","splash",0.548,0.185221666160757,0.808219080128268,0.24682704,0.5000177,0.360411
"2396","leave","help",0.083,0.312584193882218,0.808866455598977,0.50418884,0.7820275,0.25687325
"2397","boil","bake",0.199,0.76220829494996,0.917268554886723,0.44098553,0.63531536,0.40772492
"2401","sing","play",0.232,0.657473374990111,0.849003937098531,0.3099374,0.5219834,0.31700462
"2403","set","put",0.564,0.593199287275594,0.923301868270793,0.58388,0.8532508,0.3824396
"2405","hold","bear",0.531,0.318135660275236,0.875073967655204,0.22009924,0.44855946,0.23423319
"2409","protect","fight",0.349,0.220057484680916,0.712227395275726,0.41538027,0.64162856,0.3576483
"2412","swear","lie",0.133,0.163198472234186,0.793597842366125,0.23320194,0.21916379,0.2672001
"2423","help","ask",0.1,0.388971349233112,0.760852092907874,0.5707964,0.73927146,0.38801596
"2426","grow","live",0.347,0.29714193031941,0.836686498290243,0.32796773,0.54574883,0.26187584
"2427","result","affect",0.631,0.0323331056625816,0.729251898852701,0.5206071,0.80836946,0.34397486
"2433","follow","leave",0.149,0.450115907139634,0.883083880427439,0.47732812,0.7194441,0.33920616
"2440","leave","float",0.066,0.437224745543826,0.837511384005247,0.12503032,0.3710362,0.23742692
"2450","need","get",0.216,0.355199134776958,0.791278236062703,0.7328013,0.8711197,0.3118698
"2452","lift","pick",0.647,0.809016849761984,0.970127471829307,0.21915174,0.56250316,0.3014427
"2453","stop","spin",0,0.314855900345202,0.783265834458799,0.16714202,0.41225183,0.17620263
"2461","affect","touch",0.365,0.794197298979352,0.92707308994958,0.22595365,0.4549241,0.2488917
"2462","stop","walk",0.017,0.221727465966739,0.854846372263086,0.35564414,0.64475495,0.27947477
"2473","become","appear",0.282,0.264624605512288,0.737192124585935,0.43827918,0.7443069,0.30426767
